classifier,split,repeat,fold,panel,panel_label,panel_size,balanced_accuracy,macro_f1,accuracy,fit_seconds
XGB,13,2,3,mrna+rppa,mRNA+RPPA,2,0.8321153846153846,0.8492365063190684,0.9037037037037037,12.771837949752808
XGB,13,2,3,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.797147435897436,0.8260965507454612,0.8666666666666667,17.711011171340942
XGB,13,2,3,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.7474198717948718,0.7318320610687022,0.7703703703703704,19.32135844230652
XGB,13,2,3,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.8289903846153847,0.8526870792989382,0.8962962962962963,19.96890902519226
XGB,13,2,3,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.825448717948718,0.8436700409606814,0.8962962962962963,17.816036224365234
XGB,13,2,3,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.8167307692307693,0.84234728963793,0.8962962962962963,21.01066303253174
SVM,13,2,3,EMPTY,Baseline,0,0.2,0.12864321608040202,0.4740740740740741,0.0
SVM,13,2,3,mutations,Mutations,1,0.3607371794871795,0.3061147118046816,0.5333333333333333,0.028003692626953125
SVM,13,2,3,cnv,CNV,1,0.6366826923076923,0.5307317741953911,0.5703703703703704,0.04083704948425293
SVM,13,2,3,mrna,mRNA,1,0.9072916666666668,0.9161000175932441,0.9333333333333333,0.01642131805419922
SVM,13,2,3,rppa,RPPA,1,0.6456891025641026,0.6454064163638531,0.762962962962963,0.021675825119018555
SVM,13,2,3,mutations+cnv,Mutations+CNV,2,0.6366826923076923,0.5307317741953911,0.5703703703703704,0.030338048934936523
SVM,13,2,3,mutations+mrna,Mutations+mRNA,2,0.9072916666666668,0.9161000175932441,0.9333333333333333,0.02130866050720215
SVM,13,2,3,mutations+rppa,Mutations+RPPA,2,0.6440224358974359,0.6384063964709126,0.762962962962963,0.028702735900878906
SVM,13,2,3,cnv+mrna,CNV+mRNA,2,0.9106570512820514,0.8808805573511457,0.8592592592592593,0.025975942611694336
SVM,13,2,3,cnv+rppa,CNV+RPPA,2,0.647451923076923,0.570271267163196,0.6074074074074074,0.030790328979492188
SVM,13,2,3,mrna+rppa,mRNA+RPPA,2,0.8989583333333334,0.9054443760262725,0.9259259259259259,0.021364688873291016
SVM,13,2,3,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.9106570512820514,0.8808805573511457,0.8592592592592593,0.03126645088195801
SVM,13,2,3,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.650576923076923,0.5773101338350902,0.6148148148148148,0.03754401206970215
SVM,13,2,3,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.8989583333333334,0.9054443760262725,0.9259259259259259,0.02590155601501465
SVM,13,2,3,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.9106570512820514,0.8808805573511457,0.8592592592592593,0.034986019134521484
SVM,13,2,3,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.9106570512820514,0.8808805573511457,0.8592592592592593,0.03492546081542969
RF,14,2,4,EMPTY,Baseline,0,0.2,0.12864321608040202,0.4740740740740741,0.0
RF,14,2,4,mutations,Mutations,1,0.3479166666666667,0.2699904122722915,0.5777777777777777,2.745507001876831
RF,14,2,4,cnv,CNV,1,0.5155241935483871,0.5531227770664391,0.6666666666666666,3.5035786628723145
RF,14,2,4,mrna,mRNA,1,0.6184139784946237,0.6192252964426876,0.8,2.0718846321105957
RF,14,2,4,rppa,RPPA,1,0.4961693548387097,0.5072191628424418,0.725925925925926,2.1172938346862793
RF,14,2,4,mutations+cnv,Mutations+CNV,2,0.406619623655914,0.3780325275363672,0.6296296296296297,2.5001537799835205
RF,14,2,4,mutations+mrna,Mutations+mRNA,2,0.5988575268817204,0.5980340765822556,0.7925925925925926,2.501351833343506
RF,14,2,4,mutations+rppa,Mutations+RPPA,2,0.4839045698924732,0.47418338893591594,0.7037037037037037,4.423243761062622
RF,14,2,4,cnv+mrna,CNV+mRNA,2,0.6561155913978494,0.6963871909990804,0.8222222222222222,2.69677734375
RF,14,2,4,cnv+rppa,CNV+RPPA,2,0.578864247311828,0.6291003023726047,0.762962962962963,2.483635425567627
RF,14,2,4,mrna+rppa,mRNA+RPPA,2,0.6071908602150538,0.614938007805003,0.7925925925925926,2.489912986755371
RF,14,2,4,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.6067540322580645,0.6097213865271419,0.8,2.927767276763916
RF,14,2,4,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.519489247311828,0.519088669950739,0.7407407407407407,4.77350115776062
RF,14,2,4,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.575739247311828,0.5834266396213658,0.7777777777777778,2.7682154178619385
RF,14,2,4,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.6311155913978495,0.6442803824883537,0.8222222222222222,2.746912956237793
RF,14,2,4,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.5950940860215054,0.6033419309791415,0.8,3.0308876037597656
XGB,14,2,4,EMPTY,Baseline,0,0.2,0.12864321608040202,0.4740740740740741,0.0
XGB,14,2,4,mutations,Mutations,1,0.3884744623655914,0.36745519713261643,0.6,10.088568687438965
XGB,14,2,4,cnv,CNV,1,0.5255040322580645,0.5393270559228005,0.6666666666666666,8.292468786239624
XGB,14,2,4,mrna,mRNA,1,0.6860887096774194,0.6718177503559563,0.8444444444444444,6.0794758796691895
XGB,14,2,4,rppa,RPPA,1,0.5704973118279569,0.5827077497665732,0.7703703703703704,5.661983489990234
XGB,14,2,4,mutations+cnv,Mutations+CNV,2,0.5528225806451613,0.5707177033492823,0.6814814814814815,15.499599695205688
XGB,14,2,4,mutations+mrna,Mutations+mRNA,2,0.6975470430107528,0.679385701998498,0.8592592592592593,12.535113334655762
XGB,14,2,4,mutations+rppa,Mutations+RPPA,2,0.5692540322580645,0.5678166803015353,0.762962962962963,14.398593664169312
XGB,14,2,4,cnv+mrna,CNV+mRNA,2,0.7052755376344086,0.7087132252018084,0.8222222222222222,12.671204090118408
XGB,14,2,4,cnv+rppa,CNV+RPPA,2,0.6309139784946236,0.6519854046508959,0.7703703703703704,14.118648052215576
XGB,14,2,4,mrna+rppa,mRNA+RPPA,2,0.6794354838709677,0.6716036701924303,0.8518518518518519,12.591721296310425
XGB,14,2,4,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.7334005376344086,0.7347306631090628,0.8444444444444444,17.17965316772461
XGB,14,2,4,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.5704973118279569,0.5797436749580319,0.7703703703703704,19.807655572891235
XGB,14,2,4,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.6858870967741936,0.6736703508641793,0.8592592592592593,19.740644454956055
XGB,14,2,4,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.7134072580645161,0.737374643505315,0.837037037037037,16.89279818534851
XGB,14,2,4,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.7263104838709677,0.7488193384223918,0.8518518518518519,20.719122886657715
SVM,14,2,4,EMPTY,Baseline,0,0.2,0.12864321608040202,0.4740740740740741,0.0
SVM,14,2,4,mutations,Mutations,1,0.37456317204301076,0.3249136354399512,0.5851851851851851,0.028638124465942383
SVM,14,2,4,cnv,CNV,1,0.5915322580645161,0.534459300961764,0.6074074074074074,0.023773193359375
SVM,14,2,4,mrna,mRNA,1,0.7510752688172044,0.7446837379938425,0.8592592592592593,0.015972614288330078
SVM,14,2,4,rppa,RPPA,1,0.6096438172043012,0.6131927459476809,0.762962962962963,0.032517433166503906
SVM,14,2,4,mutations+cnv,Mutations+CNV,2,0.5915322580645161,0.534459300961764,0.6074074074074074,0.03932070732116699
SVM,14,2,4,mutations+mrna,Mutations+mRNA,2,0.7510752688172044,0.7446837379938425,0.8592592592592593,0.03309941291809082
SVM,14,2,4,mutations+rppa,Mutations+RPPA,2,0.6063172043010753,0.6060775825481708,0.762962962962963,0.043898582458496094
SVM,14,2,4,cnv+mrna,CNV+mRNA,2,0.7687836021505376,0.7571153312124563,0.8222222222222222,0.039180755615234375
SVM,14,2,4,cnv+rppa,CNV+RPPA,2,0.6061155913978494,0.5548223205366062,0.6296296296296297,0.04491233825683594
SVM,14,2,4,mrna+rppa,mRNA+RPPA,2,0.7542002688172044,0.7521388902955723,0.8666666666666667,0.030367374420166016
SVM,14,2,4,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.7687836021505376,0.7571153312124563,0.8222222222222222,0.046414852142333984
SVM,14,2,4,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.6061155913978494,0.5548223205366062,0.6296296296296297,0.054009437561035156
SVM,14,2,4,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.7573252688172044,0.7672012558869702,0.8740740740740741,0.03670382499694824
SVM,14,2,4,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.7687836021505376,0.7571153312124563,0.8222222222222222,0.044259071350097656
SVM,14,2,4,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.7687836021505376,0.7571153312124563,0.8222222222222222,0.0485532283782959
RF,15,3,0,EMPTY,Baseline,0,0.2,0.1293532338308458,0.47794117647058826,0.0
RF,15,3,0,mutations,Mutations,1,0.34564246412773764,0.3019166019166019,0.5735294117647058,3.598625898361206
RF,15,3,0,cnv,CNV,1,0.3884561441363686,0.40325108853410746,0.625,2.4005093574523926
RF,15,3,0,mrna,mRNA,1,0.617607077354623,0.6469891395154553,0.8161764705882353,2.0869758129119873
RF,15,3,0,rppa,RPPA,1,0.5029237242420972,0.5133497133497134,0.7058823529411765,2.1079394817352295
RF,15,3,0,mutations+cnv,Mutations+CNV,2,0.41683029453015424,0.40086929330831766,0.6470588235294118,2.541198968887329
RF,15,3,0,mutations+mrna,Mutations+mRNA,2,0.519382889200561,0.536629674673153,0.75,3.9322104454040527
RF,15,3,0,mutations+rppa,Mutations+RPPA,2,0.4411479123961592,0.4358831958864272,0.6544117647058824,3.4606752395629883
RF,15,3,0,cnv+mrna,CNV+mRNA,2,0.5779048441040027,0.6104086021505377,0.8014705882352942,2.4926974773406982
RF,15,3,0,cnv+rppa,CNV+RPPA,2,0.5287301758550005,0.5571616789008094,0.7352941176470589,2.5242490768432617
RF,15,3,0,mrna+rppa,mRNA+RPPA,2,0.5957708490667818,0.6254901960784314,0.8014705882352942,2.5209593772888184
RF,15,3,0,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.5434631567590895,0.5667054173448036,0.7647058823529411,4.577064037322998
RF,15,3,0,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.4629841406840004,0.4704221015913402,0.6691176470588235,3.2486884593963623
RF,15,3,0,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.5473729636422483,0.5724682781948685,0.7794117647058824,2.8226840496063232
RF,15,3,0,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.5496170029129356,0.5701828584431838,0.7794117647058824,2.7772860527038574
RF,15,3,0,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.5442960405653252,0.567123527225829,0.7720588235294118,4.237366437911987
XGB,15,3,0,EMPTY,Baseline,0,0.2,0.1293532338308458,0.47794117647058826,0.0
XGB,15,3,0,mutations,Mutations,1,0.3493418923292696,0.37376623376623375,0.5294117647058824,8.153652667999268
XGB,15,3,0,cnv,CNV,1,0.450754126658755,0.45188747415985214,0.6397058823529411,9.82056450843811
XGB,15,3,0,mrna,mRNA,1,0.7443068292156652,0.8037825059101655,0.8676470588235294,4.718034267425537
XGB,15,3,0,rppa,RPPA,1,0.6239982738159456,0.6285864179539493,0.7941176470588235,8.885934114456177
XGB,15,3,0,mutations+cnv,Mutations+CNV,2,0.39133887150717445,0.38576230154870367,0.6102941176470589,15.63909101486206
XGB,15,3,0,mutations+mrna,Mutations+mRNA,2,0.7815276728881217,0.832295154296607,0.8897058823529411,9.444026708602905
XGB,15,3,0,mutations+rppa,Mutations+RPPA,2,0.5926335095479556,0.5935419501133786,0.7647058823529411,14.271111726760864
XGB,15,3,0,cnv+mrna,CNV+mRNA,2,0.7590959111015212,0.7950864132270237,0.8602941176470589,12.781079769134521
XGB,15,3,0,cnv+rppa,CNV+RPPA,2,0.6323961592404791,0.6312709810000678,0.8088235294117647,14.310027599334717
XGB,15,3,0,mrna+rppa,mRNA+RPPA,2,0.7275574495630597,0.7681882656350741,0.8676470588235294,12.742594003677368
XGB,15,3,0,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.7621728341784443,0.8104491725768321,0.8676470588235294,17.28625226020813
XGB,15,3,0,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.6005135397561765,0.610204081632653,0.7941176470588235,22.414501428604126
XGB,15,3,0,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.7090959111015211,0.7526536731634182,0.8529411764705882,17.18189525604248
XGB,15,3,0,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.7711058366598339,0.8169424743892829,0.8676470588235294,16.993669033050537
XGB,15,3,0,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.711577300679685,0.7466981875492513,0.8455882352941176,24.276530027389526
SVM,15,3,0,EMPTY,Baseline,0,0.2,0.1293532338308458,0.47794117647058826,0.0
SVM,15,3,0,mutations,Mutations,1,0.39433811630165067,0.36274142772058193,0.5882352941176471,0.027601003646850586
SVM,15,3,0,cnv,CNV,1,0.7493364980040996,0.6220971493045961,0.6691176470588235,0.03098773956298828
SVM,15,3,0,mrna,mRNA,1,0.8640835041536304,0.8316546872903607,0.8970588235294118,0.01883697509765625
SVM,15,3,0,rppa,RPPA,1,0.6268378465853922,0.6118497253234094,0.75,0.023746490478515625
SVM,15,3,0,mutations+cnv,Mutations+CNV,2,0.7493364980040996,0.6220971493045961,0.6691176470588235,0.033532142639160156
SVM,15,3,0,mutations+mrna,Mutations+mRNA,2,0.8640835041536304,0.8316546872903607,0.8970588235294118,0.0219881534576416
SVM,15,3,0,mutations+rppa,Mutations+RPPA,2,0.6299147696623153,0.6156546922862711,0.7573529411764706,0.029389381408691406
SVM,15,3,0,cnv+mrna,CNV+mRNA,2,0.879939583558097,0.7995590802913457,0.8308823529411765,0.029140949249267578
SVM,15,3,0,cnv+rppa,CNV+RPPA,2,0.7066209947135613,0.6232913165266106,0.6764705882352942,0.03563833236694336
SVM,15,3,0,mrna+rppa,mRNA+RPPA,2,0.8576318912504046,0.8268474596713403,0.8897058823529411,0.022136211395263672
SVM,15,3,0,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.879939583558097,0.7995590802913457,0.8308823529411765,0.03441953659057617
SVM,15,3,0,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.7035440716366382,0.6162449844802785,0.6691176470588235,0.03738570213317871
SVM,15,3,0,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.8607088143273277,0.8394835347074153,0.8970588235294118,0.025508880615234375
SVM,15,3,0,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.8731902039054915,0.7934533099750491,0.8308823529411765,0.03359174728393555
SVM,15,3,0,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.8731902039054915,0.7934533099750491,0.8308823529411765,0.03616070747375488
RF,16,3,1,EMPTY,Baseline,0,0.2,0.1293532338308458,0.47794117647058826,0.0
RF,16,3,1,mutations,Mutations,1,0.3804250728233898,0.31631401137980086,0.6029411764705882,2.662712335586548
RF,16,3,1,cnv,CNV,1,0.3552583881756392,0.3886538446429553,0.49264705882352944,2.105933904647827
RF,16,3,1,mrna,mRNA,1,0.5985500053943251,0.6035104955019277,0.7867647058823529,2.07742977142334
RF,16,3,1,rppa,RPPA,1,0.5484431977559607,0.5712915316330844,0.75,2.327991008758545
RF,16,3,1,mutations+cnv,Mutations+CNV,2,0.41800409968712915,0.36960886758047,0.6470588235294118,4.440296411514282
RF,16,3,1,mutations+mrna,Mutations+mRNA,2,0.5943424317617867,0.6044448908008614,0.7794117647058824,2.489389419555664
RF,16,3,1,mutations+rppa,Mutations+RPPA,2,0.5344697378357968,0.554855430030732,0.7352941176470589,2.5250661373138428
RF,16,3,1,cnv+mrna,CNV+mRNA,2,0.6236368540295609,0.6692320686663927,0.7720588235294118,2.477769374847412
RF,16,3,1,cnv+rppa,CNV+RPPA,2,0.5331718631999137,0.5936629958173272,0.6764705882352942,2.8606045246124268
RF,16,3,1,mrna+rppa,mRNA+RPPA,2,0.6028179954687668,0.6182758620689655,0.7941176470588235,4.293449640274048
RF,16,3,1,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.5534491315136477,0.5571836068720606,0.7352941176470589,2.780224323272705
RF,16,3,1,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.5061818966447297,0.5246852071582985,0.7132352941176471,2.7871334552764893
RF,16,3,1,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.5857071960297767,0.605228977497039,0.7720588235294118,2.760104179382324
RF,16,3,1,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.5899147696623153,0.6146877312094704,0.7794117647058824,4.187251806259155
RF,16,3,1,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.5728039702233251,0.582806008309364,0.7573529411764706,3.8059329986572266
XGB,16,3,1,EMPTY,Baseline,0,0.2,0.1293532338308458,0.47794117647058826,0.0
XGB,16,3,1,mutations,Mutations,1,0.39529183299169274,0.37038741885273907,0.5955882352941176,6.520015239715576
XGB,16,3,1,cnv,CNV,1,0.47802459812277487,0.49358563933599,0.5661764705882353,9.729814529418945
XGB,16,3,1,mrna,mRNA,1,0.7367245657568238,0.7662055780476833,0.8308823529411765,4.917729616165161
XGB,16,3,1,rppa,RPPA,1,0.6014068400043155,0.6035878703851828,0.7426470588235294,9.115691900253296
XGB,16,3,1,mutations+cnv,Mutations+CNV,2,0.44404790160750884,0.43672643146327356,0.5808823529411765,15.146043062210083
XGB,16,3,1,mutations+mrna,Mutations+mRNA,2,0.6738213399503722,0.6958740419244621,0.8088235294117647,13.066451072692871
XGB,16,3,1,mutations+rppa,Mutations+RPPA,2,0.5714704930413205,0.5755857872105012,0.7352941176470589,14.41716480255127
XGB,16,3,1,cnv+mrna,CNV+mRNA,2,0.7554838709677419,0.7822494172494172,0.8382352941176471,11.091294765472412
XGB,16,3,1,cnv+rppa,CNV+RPPA,2,0.6169651526594022,0.6338245564504146,0.7132352941176471,12.947893142700195
XGB,16,3,1,mrna+rppa,mRNA+RPPA,2,0.7499255583126552,0.7869536217823663,0.8382352941176471,12.617066621780396
XGB,16,3,1,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.7392059553349876,0.7517935985583044,0.8235294117647058,20.53118109703064
XGB,16,3,1,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.6155971517963102,0.6441218637992832,0.7205882352941176,19.94870638847351
XGB,16,3,1,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.7370223325062034,0.7582171440931985,0.8235294117647058,17.332473039627075
XGB,16,3,1,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.7274937965260546,0.7561102271417041,0.8088235294117647,17.033602952957153
XGB,16,3,1,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.7241191066997519,0.7421720488961867,0.8088235294117647,24.4705011844635
SVM,16,3,1,EMPTY,Baseline,0,0.2,0.1293532338308458,0.47794117647058826,0.0
SVM,16,3,1,mutations,Mutations,1,0.3807228395727694,0.3358524423337856,0.5661764705882353,0.027974367141723633
SVM,16,3,1,cnv,CNV,1,0.6079782069263135,0.5290576099620303,0.5588235294117647,0.023784160614013672
SVM,16,3,1,mrna,mRNA,1,0.7843672456575682,0.7811512551223341,0.8455882352941176,0.01628279685974121
SVM,16,3,1,rppa,RPPA,1,0.5978552163124393,0.5972713908258339,0.6911764705882353,0.021754026412963867
SVM,16,3,1,mutations+cnv,Mutations+CNV,2,0.6079782069263135,0.5290576099620303,0.5588235294117647,0.0327610969543457
SVM,16,3,1,mutations+mrna,Mutations+mRNA,2,0.7843672456575682,0.7811512551223341,0.8455882352941176,0.022069931030273438
SVM,16,3,1,mutations+rppa,Mutations+RPPA,2,0.6073837522925881,0.601111111111111,0.7058823529411765,0.029102802276611328
SVM,16,3,1,cnv+mrna,CNV+mRNA,2,0.7940694789081887,0.7709877886204874,0.7647058823529411,0.02769017219543457
SVM,16,3,1,cnv+rppa,CNV+RPPA,2,0.6475639227532636,0.5762027567429592,0.6102941176470589,0.03300738334655762
SVM,16,3,1,mrna+rppa,mRNA+RPPA,2,0.7843672456575682,0.7811512551223341,0.8455882352941176,0.022485733032226562
SVM,16,3,1,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.7940694789081887,0.7709877886204874,0.7647058823529411,0.03172779083251953
SVM,16,3,1,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.6562595749271767,0.5844603174603173,0.6176470588235294,0.03742194175720215
SVM,16,3,1,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.7843672456575682,0.7811512551223341,0.8455882352941176,0.024855852127075195
SVM,16,3,1,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.7940694789081887,0.7709877886204874,0.7647058823529411,0.03222250938415527
SVM,16,3,1,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.7940694789081887,0.7709877886204874,0.7647058823529411,0.043087005615234375
RF,17,3,2,EMPTY,Baseline,0,0.2,0.12864321608040202,0.4740740740740741,0.0
RF,17,3,2,mutations,Mutations,1,0.3372647849462365,0.3051474002289278,0.5703703703703704,2.22037935256958
RF,17,3,2,cnv,CNV,1,0.4129549214226634,0.42973695225216524,0.5555555555555556,2.0842413902282715
RF,17,3,2,mrna,mRNA,1,0.6063146195202647,0.6113352374907437,0.8,2.8297953605651855
RF,17,3,2,rppa,RPPA,1,0.522169665012407,0.5285747126436781,0.6962962962962963,3.364394426345825
RF,17,3,2,mutations+cnv,Mutations+CNV,2,0.48526674937965264,0.49815421769880974,0.6518518518518519,2.530172824859619
RF,17,3,2,mutations+mrna,Mutations+mRNA,2,0.507909429280397,0.5166546618647458,0.725925925925926,2.5379202365875244
RF,17,3,2,mutations+rppa,Mutations+RPPA,2,0.4520962572373863,0.46321052631578946,0.6666666666666666,2.525284767150879
RF,17,3,2,cnv+mrna,CNV+mRNA,2,0.6502998345740282,0.6966225803182325,0.7851851851851852,3.25314998626709
RF,17,3,2,cnv+rppa,CNV+RPPA,2,0.5593103804797354,0.5971015233834025,0.6962962962962963,3.8178906440734863
RF,17,3,2,mrna+rppa,mRNA+RPPA,2,0.6179306244830438,0.6196070311336214,0.7851851851851852,2.5537431240081787
RF,17,3,2,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.5804280397022332,0.6232165877845391,0.7481481481481481,2.873852491378784
RF,17,3,2,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.5557821546732837,0.6117050691244239,0.7037037037037037,2.862942695617676
RF,17,3,2,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.5796629445822995,0.5777913515056372,0.762962962962963,4.604447603225708
RF,17,3,2,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.6806710090984285,0.727997383911053,0.8,3.0864999294281006
RF,17,3,2,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.6201302729528536,0.6667563025210084,0.762962962962963,3.0503432750701904
XGB,17,3,2,EMPTY,Baseline,0,0.2,0.12864321608040202,0.4740740740740741,0.0
XGB,17,3,2,mutations,Mutations,1,0.36279208023159637,0.3641532040188255,0.5703703703703704,10.055917263031006
XGB,17,3,2,cnv,CNV,1,0.5007366625310173,0.49917684305744003,0.5777777777777777,6.33242654800415
XGB,17,3,2,mrna,mRNA,1,0.6747079197684037,0.6545145221209051,0.8222222222222222,8.197620630264282
XGB,17,3,2,rppa,RPPA,1,0.5725392886683209,0.5726763183906041,0.7481481481481481,5.70419454574585
XGB,17,3,2,mutations+cnv,Mutations+CNV,2,0.5116340984284533,0.5115524294285633,0.6370370370370371,15.290367364883423
XGB,17,3,2,mutations+mrna,Mutations+mRNA,2,0.6599669148056245,0.6432188383045526,0.8296296296296296,13.273253917694092
XGB,17,3,2,mutations+rppa,Mutations+RPPA,2,0.5417648883374689,0.532934472934473,0.7111111111111111,14.580078125
XGB,17,3,2,cnv+mrna,CNV+mRNA,2,0.7060354631927213,0.7073193430377616,0.8074074074074075,12.772941827774048
XGB,17,3,2,cnv+rppa,CNV+RPPA,2,0.6323123449131514,0.632017543859649,0.725925925925926,14.251971006393433
XGB,17,3,2,mrna+rppa,mRNA+RPPA,2,0.6684579197684037,0.6465792399718507,0.8074074074074075,12.701807737350464
XGB,17,3,2,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.718938688999173,0.7401968325791854,0.8222222222222222,17.402143716812134
XGB,17,3,2,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.6630402191894127,0.6492086412264093,0.7185185185185186,19.09649634361267
XGB,17,3,2,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.6626499172870141,0.6434071428571428,0.8148148148148148,18.61446785926819
XGB,17,3,2,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.7228649710504549,0.735807122552395,0.8148148148148148,18.989766359329224
XGB,17,3,2,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.7376499172870141,0.7528006912442397,0.8296296296296296,21.15190029144287
SVM,17,3,2,EMPTY,Baseline,0,0.2,0.12864321608040202,0.4740740740740741,0.0
SVM,17,3,2,mutations,Mutations,1,0.4217586848635236,0.3685084969476984,0.5407407407407407,0.02725076675415039
SVM,17,3,2,cnv,CNV,1,0.6662892886683209,0.5295150501672241,0.5555555555555556,0.024268627166748047
SVM,17,3,2,mrna,mRNA,1,0.766940653432589,0.7399981419546637,0.8296296296296296,0.016143083572387695
SVM,17,3,2,rppa,RPPA,1,0.6849229735318445,0.6460709675719817,0.7407407407407407,0.022146940231323242
SVM,17,3,2,mutations+cnv,Mutations+CNV,2,0.6662892886683209,0.5295150501672241,0.5555555555555556,0.033330678939819336
SVM,17,3,2,mutations+mrna,Mutations+mRNA,2,0.766940653432589,0.7399981419546637,0.8296296296296296,0.0232241153717041
SVM,17,3,2,mutations+rppa,Mutations+RPPA,2,0.688489971050455,0.6679784208765474,0.7703703703703704,0.03103923797607422
SVM,17,3,2,cnv+mrna,CNV+mRNA,2,0.7533938172043011,0.7241144845034788,0.8,0.027728796005249023
SVM,17,3,2,cnv+rppa,CNV+RPPA,2,0.6358405707196029,0.5438535541519058,0.5925925925925926,0.032824039459228516
SVM,17,3,2,mrna+rppa,mRNA+RPPA,2,0.766940653432589,0.7433621742242432,0.8296296296296296,0.02281022071838379
SVM,17,3,2,mutations+cnv+mrna,Mutations+CNV+mRNA,3,0.7533938172043011,0.7241144845034788,0.8,0.030933380126953125
SVM,17,3,2,mutations+cnv+rppa,Mutations+CNV+RPPA,3,0.6306322373862696,0.5408423725735589,0.5925925925925926,0.036698102951049805
SVM,17,3,2,mutations+mrna+rppa,Mutations+mRNA+RPPA,3,0.766940653432589,0.7433621742242432,0.8296296296296296,0.025301694869995117
SVM,17,3,2,cnv+mrna+rppa,CNV+mRNA+RPPA,3,0.7533938172043011,0.7241144845034788,0.8,0.03131675720214844
SVM,17,3,2,mutations+cnv+mrna+rppa,Mutations+CNV+mRNA+RPPA,4,0.7533938172043011,0.7241144845034788,0.8,0.03628969192504883
RF,18,3,3,EMPTY,Baseline,0,0.2,0.12864321608040202,0.4740740740740741,0.0
RF,18,3,3,mutations,Mutations,1,0.3227083333333333,0.2753389904645263,0.5259259259259259,2.620425224304199
