classifier,gene,n_folds_present,mean_importance_abs,ci95_low,ci95_high,mean_importance_signed,is_pam50
SVM,ERBB2,50,0.010110225662158445,0.009292260805189167,0.010951738744827872,0.006446744598733322,True
SVM,ERBB3,47,0.013506568527107795,0.012840050368146094,0.014185366829780537,0.00877498926901039,False
SVM,ERBB4,50,0.013329338310984736,0.012735287433611646,0.013905899414061562,0.008696719179609695,False
SVM,ERCC6L,50,0.014000302032332067,0.013184890064180062,0.014861993794115258,0.002363577793265551,False
SVM,ERGIC1,18,0.014985669696090827,0.013613857095290989,0.01643713022447843,0.010472911295436722,False
SVM,ERI2,2,0.012330722452613862,0.011062112595953412,0.01359933230927431,0.009864549936865,False
SVM,ERICH2,50,0.008623531877317318,0.008085063453465975,0.009237491987929863,0.0035240551227193203,False
SVM,ERLIN2,50,0.011972871146696658,0.011258364955895984,0.012721884543453415,0.0074112260374891705,False
SVM,ERMP1,50,0.010961657793198583,0.010309187266081515,0.01167450176191902,0.008071351983658765,False
SVM,ERO1B,50,0.009606480028670001,0.009032303954223353,0.010241749170959817,0.0060604252095246116,False
SVM,ERP27,50,0.0070568813021724686,0.006434812774402982,0.007804738659528726,0.0004104652072048191,False
SVM,ERRFI1,50,0.00886511353158629,0.008104912440889957,0.009727181982608017,0.00011584270089222621,False
SVM,ERV3-1,50,0.010489065558471638,0.009883772321971247,0.011196909897763983,0.0056021945459724274,False
SVM,ERVMER34-1,50,0.006012956321396097,0.005415546929264924,0.006681185272953173,0.001810601999574058,False
SVM,ESCO2,50,0.011164318992628541,0.010257802952253228,0.012114586347906079,0.004552248881892502,False
SVM,ESM1,50,0.008771989101006558,0.008036805961845932,0.009631712888309621,0.0025876786232080107,False
SVM,ESPL1,50,0.013344850532019559,0.012547882933131223,0.014208811050458495,0.0025930893634042557,False
SVM,ESPN,50,0.008479152130851762,0.007776058424554426,0.0092381054222635,0.004165022004237549,False
SVM,ESR1,50,0.015122529174466083,0.014445085432668963,0.015804718109433635,0.008682228791855665,True
SVM,ESRRG,50,0.009394239266820256,0.008805755229929699,0.010087071806226955,0.002829901295952142,False
SVM,ETNK2,50,0.011917890990885078,0.011158712911552784,0.012773791595390997,0.008164648213033959,False
SVM,ETS1,50,0.008585412475236637,0.007822310309592415,0.009355695769963866,0.0042366681548482825,False
SVM,ETV1,49,0.013061505739040156,0.012247882369005274,0.013932733696741063,0.008463360494341144,False
SVM,ETV4,50,0.009464314390002254,0.008708707049081296,0.010274970320137907,-0.0019468668870839673,False
SVM,ETV5,7,0.009719581775252612,0.007381864073018112,0.0123874113744971,0.0024329547155658685,False
SVM,ETV7,50,0.012896896705476852,0.012093429634065818,0.01375434510624381,-0.0007012354754289784,False
SVM,EVA1A,46,0.009826230850625116,0.009096167388479483,0.010654841662385787,0.002444066717008338,False
SVM,EVA1C,50,0.008999279146987022,0.008195712316894371,0.009825714648377329,-0.0007272091648795469,False
SVM,EVA1CP5,50,0.00786008582279196,0.007279036023067043,0.008491148145065042,-0.002480114313035994,False
SVM,EVC,50,0.013804343237878302,0.013055899168096085,0.014536235199019953,0.011554195847601721,False
SVM,EVI2A,49,0.0100836056998428,0.009319441208005045,0.010942325500223588,0.005295572609398665,False
SVM,EVI2B,50,0.009834795026556785,0.00910049491486293,0.010595292107227145,0.004145890643311886,False
SVM,EVL,50,0.013872947930566992,0.013181095932086282,0.01460330988505588,0.0070951855699328105,False
SVM,EVPL,29,0.0077200172486902325,0.006584746022905544,0.009006282937662168,0.0020416386929148268,False
SVM,EWSAT1,50,0.0124346005020998,0.011685461051394565,0.013239263711439866,0.003447931123422744,False
SVM,EXO1,50,0.015091902707985208,0.014268381310792003,0.015941308537968112,9.44782422665005e-05,True
SVM,EXOC6,50,0.014201056441383636,0.013566859902214016,0.01490023813474727,0.011469358064091686,False
SVM,EXTL1,50,0.006062520896651075,0.005443735481989596,0.0067584830749156275,0.0003663375607850315,False
SVM,EYA2,50,0.0074055310899136355,0.006681245356173524,0.008170908821123032,0.001150947559973323,False
SVM,EZH2,50,0.013371559020765273,0.012605696490561362,0.014141266423186164,-0.0007907462248651681,False
SVM,F12,50,0.00700651468941812,0.006315623126219438,0.007813747858512222,-0.00045956213037664384,False
SVM,F13A1,50,0.013973969394302217,0.013128978330630361,0.014814145820308077,0.009825376347157903,False
SVM,F2R,50,0.0130622010656481,0.01236707426282319,0.013776257984000909,0.010572290309638242,False
SVM,F2RL1,50,0.010608544352114151,0.009907989518271768,0.011396232610450214,0.006353384181448481,False
SVM,F2RL2,50,0.012124323870967508,0.01145674862592837,0.01279991764867516,0.007840037513148757,False
SVM,F2RL3,9,0.007097722220645933,0.0059312461460977045,0.008356433704763992,0.0015033771363483501,False
SVM,F3,50,0.011684426578579573,0.010911712045568263,0.012496252037171505,0.0029595031888885338,False
SVM,F7,50,0.01165433543593693,0.010956258848959377,0.012421173886925813,0.007430868875286546,False
SVM,FA2H,50,0.007776605091151788,0.007075763855439869,0.008570486377160864,0.0030625961665512375,False
SVM,FAAH,50,0.013200073641600392,0.01252437839690163,0.013887215157705407,0.005679243058942434,False
SVM,FABP3,41,0.006245049994662164,0.00575139604684543,0.006745293290548554,0.0036789924785016045,False
SVM,FABP4,50,0.012415868958626,0.011515055134751841,0.013388761078167461,0.002737793158812156,False
SVM,FABP5,50,0.011928318313723223,0.011216256192001436,0.012782448045127808,-0.003997619224069572,False
SVM,FABP7,13,0.011831948445821154,0.010651571657199448,0.013384639414475522,-0.005793899894412597,False
SVM,FADS1,50,0.009315962621661166,0.008608954842520267,0.010068607925682191,0.003444267083152744,False
SVM,FADS2,50,0.009286875624959633,0.008641146739902848,0.010008063936921647,0.0005134003428539659,False
SVM,FAH,50,0.011931651414594433,0.011261052355796178,0.012596845047391562,0.0070933758454715745,False
SVM,FAIM2,50,0.008273173042406663,0.007624359731204175,0.009046739014456935,0.0030585077734329234,False
SVM,FAM107A,50,0.01125887184636258,0.010411305373194086,0.012150956647663889,-0.0032341109481930875,False
SVM,FAM110B,50,0.011029006844056825,0.010474454976152445,0.011680367600890267,0.006722566549279539,False
SVM,FAM110C,50,0.01204016571536785,0.011416639367413025,0.012715522534573904,0.008105301466599988,False
SVM,FAM111B,50,0.01287717104866596,0.012058901919745447,0.013731439294945942,0.0022915648870949655,False
SVM,FAM161B,50,0.013404270689712072,0.012825427166109274,0.014043189326411552,0.008645885965228977,False
SVM,FAM167A,50,0.0072766174613045605,0.006624003934616371,0.00797854410497964,0.004312128049046086,False
SVM,FAM169A,50,0.010680412933155416,0.010023527375611272,0.011385092526714546,0.0070356242711797955,False
SVM,FAM171A1,50,0.014199460090274696,0.013379886609066666,0.01508774325339919,-0.004810924298293827,False
SVM,FAM171A2,48,0.010099596049658347,0.00936067687254863,0.010902383362253033,-0.00034074229876413013,False
SVM,FAM171B,50,0.00969724327345104,0.008953668531177612,0.010489361088859152,0.0032442897819389455,False
SVM,FAM174B,15,0.012623614103827641,0.01129790720428017,0.013997697072028564,0.006951623659909246,False
SVM,FAM178B,7,0.0060755998172447884,0.005695722531484839,0.0064529196951580575,-0.001463660985153478,False
SVM,FAM180A,50,0.011341056277726951,0.010492937974273652,0.012183812774261357,0.005086123735707144,False
SVM,FAM201A,50,0.008501437398721848,0.007713138374059788,0.00941402808967696,0.0015810697021704334,False
SVM,FAM20A,50,0.01007577843786425,0.009336984179838132,0.010830463497823658,0.0011803368359084875,False
SVM,FAM20C,47,0.008753495771871919,0.00801265409548007,0.009557453612273004,0.0008077473776119665,False
SVM,FAM222A,50,0.009461318462305864,0.008702773206800624,0.010251474637669549,0.0023571748249839545,False
SVM,FAM234B,50,0.01345646998168864,0.012794655814913115,0.014147355522885523,0.007088745476261513,False
SVM,FAM240C,6,0.00966846097673439,0.008187304361437317,0.011269057830265716,0.003037242177688098,False
SVM,FAM241A,50,0.012408042514832103,0.011801688200913178,0.01310134903854964,0.008182031893047597,False
SVM,FAM3B,50,0.005800645782483595,0.005213951171826744,0.006450322262676066,0.0020957947356570403,False
SVM,FAM86B3P,3,0.014046509230406375,0.01337142816107667,0.015015688491341708,0.004349896578637303,False
SVM,FAM86FP,34,0.009240067438518535,0.00843255976926418,0.010108464615397779,0.0015339854602695166,False
SVM,FAM86HP,4,0.009700107209727062,0.009078479838124646,0.01050544998556948,0.005036531838666059,False
SVM,FAM89A,50,0.011363077064586889,0.010528867626870995,0.012201373831457842,-0.002774126281663926,False
SVM,FAM90A1,50,0.007765841325396914,0.0071453367626639515,0.008491077026320723,-0.001999802508602809,False
SVM,FANCA,26,0.013730779577405714,0.012654274056246731,0.014924575513362593,0.0004914005515881736,False
SVM,FANCI,22,0.01082582641582348,0.009958965513716184,0.011726751246152899,0.005327290153006803,False
SVM,FANK1,50,0.012538258141459006,0.011801658920719223,0.013284412124566545,0.005785941076310284,False
SVM,FAP,50,0.015492337388088901,0.01454684259582262,0.016394946689069764,0.012076777290686593,False
SVM,FAR1,5,0.012532733252577014,0.009736292867390348,0.01621826973134787,0.009138782280781719,False
SVM,FAR2,50,0.008349910751362832,0.007710591551684277,0.0090228179856524,0.005949899125154003,False
SVM,FAR2P1,1,0.005985911711154155,0.005985911711154155,0.005985911711154155,0.004464284991130183,False
SVM,FARP1,30,0.011773075797369192,0.010800401876537672,0.012921361173680878,0.006278767443661095,False
SVM,FARS2-AS1,50,0.009928565779668545,0.009220592654435256,0.010644342849994453,0.0011287593782356178,False
SVM,FAS,50,0.008044959725876847,0.007292067229514778,0.008805999941578947,0.004089625045372632,False
SVM,FASLG,50,0.011656382725973191,0.01090884927474594,0.012393157503904243,0.00010841336604456636,False
SVM,FASN,50,0.010644396426879903,0.009930831327456058,0.011458983900493333,0.006138004593660289,False
SVM,FAT1,50,0.008500849566817686,0.007824741502146466,0.009152359949060489,0.0035634008239053883,False
SVM,FAT2,50,0.010889942588663926,0.009995955519852264,0.011807282979105514,-0.001124315538512251,False
SVM,FAT4,11,0.014212961288596771,0.012622583789375032,0.015786132836457575,0.008380550799294352,False
SVM,FAXDC2,50,0.011735510562831557,0.010981728184876607,0.012584927834010733,0.005686014275310184,False
SVM,FBLIM1,50,0.009793439623183407,0.0090622723091661,0.010628975607536912,0.0001764104542940383,False
SVM,FBLL1,50,0.008414548838712696,0.007775000316020192,0.00913458879452127,0.0005570171344160044,False
SVM,FBLN1,50,0.01256700761946163,0.011757230918255932,0.013395328671691962,0.007290064485156095,False
SVM,FBLN2,50,0.011632042884476572,0.010802522669421315,0.012512787362728699,0.006644058543079607,False
SVM,FBLN5,50,0.009678987546087692,0.008941541521103253,0.010470151664270809,0.001796819247190425,False
SVM,FBLN7,50,0.01086895519070491,0.010271410958565323,0.011520126334371909,0.004882185040808654,False
SVM,FBN1,50,0.01577482635131956,0.01482316375871339,0.01670168051068248,0.012071885604756185,False
SVM,FBN2,50,0.007386830385969838,0.006720256015418364,0.008072439894281927,0.004768104825014732,False
SVM,FBP1,50,0.014101831110707468,0.013406137029975227,0.014773398386172162,0.008772004230723125,False
SVM,FBXL16,50,0.011346853423434236,0.010696992489608582,0.012063983116448504,0.004654544900637744,False
SVM,FBXL17,24,0.014123491840981751,0.013180721821387305,0.015234147956427765,0.010042071719018672,False
SVM,FBXL19-AS1,50,0.011037448483108434,0.010340878236777089,0.011831539618577806,0.007472613011054641,False
SVM,FBXL7,50,0.013000844268686394,0.012322281891657653,0.013730610341794073,0.009739769964812696,False
SVM,FBXO16,47,0.009665521601380352,0.008977141001840142,0.01049822485860789,0.004932417069046269,False
SVM,FBXO17,50,0.008591474282882728,0.007866505475529575,0.009386811119621414,-0.0002812000033912954,False
SVM,FBXO2,50,0.007202269696271698,0.006525389686644584,0.008004193933742155,-0.0009050049878948302,False
SVM,FBXO27,50,0.00720422582570768,0.006522959181265883,0.007953325800790946,-0.0018402965176664227,False
SVM,FBXO32,50,0.008108104228097686,0.007388691130513806,0.008890879164442802,0.0012960480076749236,False
SVM,FBXO36,50,0.01288063966650999,0.012294186820344995,0.013490650410274762,0.008405243881472952,False
SVM,FBXO41,2,0.009992240237517484,0.009762280537311673,0.010222199937723296,0.002685059666906673,False
SVM,FCER1A,50,0.013430014698919406,0.012620708845493383,0.014263249464653328,0.004017159146685881,False
SVM,FCER1G,50,0.011967308312556818,0.011167021914994123,0.012843999972540692,0.0034481437384822774,False
SVM,FCGBP,50,0.010390374143242249,0.009683388113141254,0.01120461489806533,0.0012837058715628495,False
SVM,FCGR1A,46,0.011205681031013296,0.010437729976178112,0.012032786676860056,0.003560318351522723,False
SVM,FCGR2A,2,0.009470457690985349,0.007838216148318271,0.011102699233652426,0.006456733632306548,False
SVM,FCGR2B,48,0.00930852181344471,0.00859778876367279,0.010082531069321173,0.0034416675525655404,False
SVM,FCGR2C,30,0.007991274267224385,0.007288314138259818,0.008730997652748129,0.004680522376469338,False
SVM,FCGR3A,50,0.01130030831077196,0.01047035180542324,0.012126710224219038,0.006342293019619127,False
SVM,FCGRT,47,0.010431343274628142,0.009762030567180646,0.011149814521466041,0.004383922502172059,False
SVM,FCHO1,50,0.0100684353638926,0.009363874510634994,0.010800282531129931,-0.00035254299280511,False
SVM,FCMR,50,0.01052446869811203,0.009729004662997545,0.011374302531917884,0.004827919528602453,False
SVM,FCN2,50,0.009205582867773766,0.008569897135636934,0.009921208093972728,0.0032819205192588315,False
SVM,FCRLB,50,0.009890105269748225,0.009217572979867517,0.010664046163459692,0.0012088020366964776,False
SVM,FDCSP,50,0.012351799791294978,0.011636513687914142,0.013090752600598797,-0.005787658315447202,False
SVM,FDXR,37,0.009627894519326935,0.008807963340605017,0.010552269757958812,0.002442747597724723,False
SVM,FEN1,1,0.012753524960085586,0.012753524960085586,0.012753524960085586,-0.0018112912326039203,False
SVM,FERMT1,50,0.013193457467874535,0.012421821795443978,0.013971907044096432,-0.004946445014915582,False
SVM,FERMT2,48,0.012727409788503332,0.011926927053511064,0.013565476566757712,0.009280277846018474,False
SVM,FERMT3,50,0.011236594576963032,0.010459691830780318,0.01206330121317814,0.002497738949436926,False
SVM,FES,5,0.008701511510970334,0.007108695852390466,0.010402859518267466,0.0005777381538524941,False
SVM,FFAR2,50,0.010799833312094118,0.010062358100282073,0.011661759981134558,0.004512554534333797,False
SVM,FGD1,42,0.008001629321035797,0.007216931097940172,0.008855281023833409,0.002238452197342137,False
SVM,FGD3,50,0.012216393819392258,0.01152782375822956,0.012994790434589888,0.007170094843367561,False
SVM,FGD5,39,0.011632827035848347,0.01089967920606353,0.012422421257361198,0.007508578145724989,False
SVM,FGD6,50,0.012014387461171717,0.011305475816148795,0.012786064317231626,0.009104537071053872,False
SVM,FGF1,50,0.013879358950995154,0.013061583475357443,0.01480018936585827,0.008682646233802643,False
SVM,FGF10,50,0.011444300392702542,0.010738706574091034,0.012216215700534716,0.003872622672230241,False
SVM,FGF13,50,0.0061094139073706415,0.005447971422475813,0.006857823668466456,0.0011381851462339409,False
SVM,FGF14-AS2,50,0.0099962189462165,0.00926102797730997,0.010847304203322902,-0.00016704906002355517,False
SVM,FGF18,3,0.011632998217201596,0.009938324582844077,0.012623327363888092,0.007195217382098269,False
SVM,FGF2,50,0.01058243334085407,0.009807602610136714,0.01144747922025657,0.0002526527437753287,False
SVM,FGF7,50,0.011097679022099493,0.010296303593885326,0.01194525087011308,0.005824613037026067,False
SVM,FGF7P8,4,0.009643906027356224,0.008408210282851674,0.010879601771860774,0.004746459714129715,False
SVM,FGFR1,50,0.009683870318657266,0.009000476345996747,0.010458514187828628,0.006343028174678944,False
SVM,FGFR2,50,0.008638701401315787,0.007970929441363381,0.009326202685829189,0.0022842036820175994,False
SVM,FGFR3,50,0.010269379238464483,0.009627028518746316,0.01100658905318359,0.004516455851413889,False
SVM,FGFR4,50,0.008110277498347354,0.00739479965717204,0.008901939366913416,0.0017068766431035916,True
SVM,FGFRL1,34,0.00897446993936732,0.008197659898026975,0.009816095399003438,0.004949586260618906,False
SVM,FGL2,50,0.010314010502744275,0.00952125014623685,0.011115723735999485,0.005875082879237868,False
SVM,FGR,50,0.009448217100777848,0.008705768318810992,0.01024978846003621,0.0022684558893943875,False
SVM,FHDC1,50,0.010101911986894044,0.00940309039754456,0.010809270955332347,0.005632163374791193,False
SVM,FHIP1A,41,0.008802956070296738,0.008031382835347605,0.009654770504263884,0.003874766565948027,False
SVM,FHIP1A-DT,50,0.011778590907927761,0.011163214767811607,0.012421885072790528,0.008522731965690734,False
SVM,FHL1,50,0.01241718511651333,0.011592543037854858,0.013241846754587058,0.005839074328901731,False
SVM,FHL2,50,0.009504754632346662,0.008830610525572389,0.010224999205596651,0.004241067156165603,False
SVM,FHL5,50,0.01342263908456124,0.012702801215252562,0.014210876920760106,0.005299934844378557,False
SVM,FHOD3,50,0.009835517072274758,0.009123288526337696,0.010584870581614949,0.005868948866285844,False
SVM,FIBIN,50,0.014325933066607444,0.013405417824124927,0.015215605829505945,0.007965953210019831,False
SVM,FILIP1L,50,0.013833057898300154,0.012947284424949098,0.01471514516647913,0.009898798924803567,False
SVM,FITM2,48,0.013454620761579187,0.012788334226732243,0.014193525882625128,0.00992058942064549,False
SVM,FJX1,50,0.005797781270851926,0.005231716981170881,0.006457987349613189,-0.0009548038115312539,False
SVM,FKBP10,50,0.009768697481970784,0.00906889077376734,0.010561340509349437,0.005097407535185211,False
SVM,FKBP4,50,0.011729481013315328,0.010967359425155318,0.012518552196822049,0.005339869958649919,False
SVM,FKBP5,50,0.006978299490333046,0.006226912998531068,0.00783761205147284,0.002657442489059843,False
SVM,FLNA,50,0.00913465733840386,0.008338747695005103,0.009929712089639785,0.0052685695545794,False
SVM,FLNB,50,0.01341553771757737,0.01268246240305089,0.014177943732859919,0.007641199109192888,False
SVM,FLNC,50,0.012063893966407516,0.01131770994968563,0.012799690832610473,0.00721356812731559,False
SVM,FLRT3,50,0.008941078094684203,0.008328357479061837,0.009600559403250726,0.005451719963272345,False
SVM,FLT3,50,0.010244703737153043,0.00963628665483481,0.010910993774664915,0.0053234834709332225,False
SVM,FMN1,50,0.013702301688857065,0.012980931316970097,0.014466304229104245,0.0098869712949647,False
SVM,FMNL2,50,0.012458227271595934,0.0117085607109168,0.013264871725400302,0.0009840255436879435,False
SVM,FMO1,50,0.008344189672706163,0.0077054847103868,0.009058965088391916,0.004265221362063094,False
SVM,FMO2,50,0.009664258083118667,0.008903205558552212,0.01048668260503904,-0.000609696623112725,False
SVM,FMO3,39,0.005489995435937292,0.004967425182078493,0.006066159680990266,0.0012831813840406005,False
SVM,FMO5,50,0.012174745716024513,0.01153252463230758,0.012896493291163295,0.0059161441048809806,False
SVM,FMOD,50,0.012442299649166155,0.011711563383381777,0.013157763077114281,0.006907590849961002,False
SVM,FN1,50,0.013856995088197528,0.012980299816217306,0.014768750883696526,0.0112785393435427,False
SVM,FN3K,1,0.013778994489310076,0.013778994489310076,0.013778994489310076,0.0013558339800175813,False
SVM,FNDC1,50,0.012405056916693177,0.011465133253272239,0.013391986433054953,0.008161792839655372,False
SVM,FNDC10,50,0.005157245568737075,0.0046423352353374605,0.005756536949477539,0.0002702097052182126,False
SVM,FNDC4,50,0.00986949401146739,0.009099330249991773,0.010635173586759658,0.0009475390527221408,False
SVM,FOLH1,6,0.009956552356233415,0.007443748825291443,0.01298449957865386,-0.0023241943871735045,False
SVM,FOLR1,50,0.011491907089049456,0.010645515045496438,0.012398702729239292,-0.003758583957133442,False
SVM,FOLR2,50,0.008577961273359934,0.007899846625270933,0.009316716511822646,0.0031593549173304265,False
SVM,FOS,50,0.012686111546901526,0.011899335075931751,0.013542797227365396,0.004290831383395353,False
SVM,FOSB,50,0.012456660877028259,0.011670282708497053,0.013260564973025624,0.003036860335508544,False
SVM,FOSL1,49,0.012066794878284028,0.011312240309048866,0.012821706961858368,-0.003808122675196381,False
SVM,FOSL2,30,0.010658248128608706,0.009930364932224253,0.011521496626733834,0.006788884443757421,False
SVM,FOXA1,33,0.016292004945069428,0.015450861028970161,0.017152729645669933,0.010629878930750252,True
SVM,FOXC1,50,0.015300852225858244,0.01446525213868209,0.01610477279105903,-0.007209150599781907,True
SVM,FOXD2,50,0.010847905634426227,0.010081110481080546,0.011670962045207652,0.0050120167063457555,False
SVM,FOXD3-AS1,50,0.006941000524137358,0.006259523747539953,0.007771301805599962,-0.000416331201697019,False
SVM,FOXF2,5,0.010377384228745474,0.008174180868680238,0.01350564836849082,0.006351447527161427,False
SVM,FOXI1,50,0.005488428155839438,0.004872791989585816,0.006130014429717258,-0.0009734475644261087,False
SVM,FOXJ1,50,0.008015992211992,0.007417685772976645,0.008690854145864171,0.004432202474348995,False
SVM,FOXK2-AS1,1,0.009471944834741744,0.009471944834741744,0.009471944834741744,0.0031184129339181708,False
SVM,FOXM1,50,0.01468188933428034,0.013872366426752753,0.015527821976043913,-0.000646978850623065,False
SVM,FOXO6,50,0.007619752250682387,0.0069285514058362715,0.00837307150086899,0.0035244871283195106,False
SVM,FOXP3,50,0.013288133817702686,0.012456763528833242,0.014113619376782668,0.0014458392340343943,False
SVM,FOXP4-AS1,50,0.012381034452542827,0.011619929401285698,0.01316614073796337,-0.006572212368988096,False
SVM,FOXQ1,50,0.009004450124472537,0.008326788432325764,0.00981113842092437,0.00031229631489691545,False
SVM,FOXS1,36,0.01130243587752633,0.010515803636088738,0.012087571858942174,0.003649972213757396,False
SVM,FPR1,50,0.009384990660607112,0.00864022540643403,0.01016045124607726,0.005667638380137737,False
SVM,FPR3,50,0.01322376129783978,0.012350221000691473,0.014116553919617804,0.005917909150749956,False
SVM,FREM1,1,0.015624499692577716,0.015624499692577716,0.015624499692577716,0.008175713306269539,False
SVM,FRG1CP,50,0.005443482152064539,0.00494794828354614,0.005992757916005668,0.002572019345619575,False
SVM,FRG1DP,12,0.007884236927417564,0.006792241545869494,0.009116778454372492,0.004784888240734367,False
SVM,FRG1JP,50,0.004284006235691291,0.0038784078167787947,0.004723744320800508,0.0020550192975515376,False
SVM,FRK,50,0.010448216404753003,0.00980105209398845,0.011200472208784264,0.006666772205424272,False
SVM,FRMD3,50,0.011673888282953088,0.010838646842669544,0.012553144230713974,-0.0017961288551102891,False
SVM,FRMD6,50,0.01393797002528769,0.013210391530621307,0.014751354717791812,0.011198717107179599,False
SVM,FRMPD3,50,0.009074295453068515,0.00837399446808382,0.009856802502417375,0.004645742673348829,False
SVM,FRS2,50,0.013130929974299163,0.012487502301641874,0.013799699209479852,0.0100340114958072,False
SVM,FRY,50,0.0138340427768511,0.013116730420449712,0.014587104226480964,0.008953539653766484,False
SVM,FRZB,50,0.01201689658622419,0.011280690921814353,0.012772603007472802,0.004102371208862474,False
SVM,FSCN1,50,0.012908710685806906,0.012124383696479786,0.013722928093738568,-0.0036147384302421034,False
SVM,FSIP1,50,0.013985085466241198,0.013312613287726928,0.014677922989825285,0.008092945088932183,False
SVM,FST,50,0.013219333791880011,0.012409455301884961,0.01408745392971666,0.0062987106884428564,False
SVM,FSTL1,50,0.013766526619045342,0.012840372819436794,0.014657682535722959,0.009120797267232042,False
SVM,FSTL3,50,0.01159127080802178,0.010937699811600829,0.01234262999685967,0.006832759724030588,False
SVM,FSTL4,50,0.009758377023336002,0.009105987605972681,0.010453098488645477,0.005648738011172585,False
SVM,FSTL4-AS1,50,0.011799755658410576,0.010987691532315323,0.0126533245241041,0.0037989488391592004,False
SVM,FTH1,50,0.006289207297181168,0.00565319612628668,0.006987085348849953,0.002415739867281849,False
SVM,FTH1P2,45,0.006511680720722435,0.005980939738928463,0.007072731619881917,0.00421645542609694,False
SVM,FTH1P22,50,0.00991424490736906,0.009216039367739846,0.010641588693533929,0.0020122234034267057,False
SVM,FTLP14,50,0.007565881566316791,0.0068625735001606744,0.008355906101987266,0.0015446893844348617,False
SVM,FUOM,50,0.011182438386425757,0.0105438552070878,0.011933439151895842,-0.0033884382071217908,False
SVM,FUT1,49,0.009537285813977536,0.008845756147242216,0.010303213958527511,0.003951896700792355,False
SVM,FUT2,50,0.006300907173991174,0.0057550284735499516,0.0069314545905899035,0.003264746829004862,False
SVM,FUT3,50,0.011997376340655761,0.011307668932815243,0.012728895903657458,-0.0027281211050936716,False
SVM,FUT8,50,0.013196972209690041,0.012579144260115927,0.013851988364595866,0.009508999250983183,False
SVM,FUZ,42,0.012345816986257589,0.01163399884374072,0.013097500020162581,0.0040463422941053265,False
SVM,FXYD5,50,0.01014263386775592,0.009410557016895917,0.010956278049939521,-0.002198127773374463,False
SVM,FYB1,50,0.010740702111957656,0.00995413478492417,0.011508693260502755,0.004637086436615424,False
SVM,FYB2,50,0.011074543929011384,0.010429023885088057,0.011779974410557297,0.005915593264981593,False
SVM,FYCO1,26,0.013896738741550691,0.0127794294224808,0.01517133294455592,0.011494220491519156,False
SVM,FZD1,48,0.009809533025838181,0.009075704707277104,0.010660684554703778,0.00428301974915296,False
SVM,FZD10,14,0.0077881663273127125,0.007208550280044243,0.008401679550350328,0.0010852059040003604,False
SVM,FZD2,50,0.00953249920498768,0.00889107699359696,0.010203756144348694,0.006742558376015276,False
SVM,FZD3,16,0.009247302498257049,0.008133244886784642,0.010603678949434881,0.005138365550437953,False
SVM,FZD4,50,0.012188463060432628,0.011504729143770532,0.01285976457560509,0.00801972939230313,False
SVM,FZD6,50,0.007556477547483779,0.006866736724665367,0.008304821787221387,0.003150248054625105,False
SVM,FZD7,50,0.00977218342363144,0.00902382554374171,0.010494412038929233,5.038243120333895e-05,False
SVM,FZD8,50,0.008018392956767414,0.007456553603537494,0.008624399657080544,0.0005062343551780089,False
SVM,G0S2,50,0.009684556264882306,0.008778946263501926,0.0106712505611678,-0.00012440286412454844,False
SVM,G6PC3,50,0.013075867400091881,0.012338437188455781,0.0138898540666052,0.005311871178278093,False
SVM,GAB1,25,0.013290268574019177,0.012143292967753698,0.014471918685715093,0.010376680161061073,False
SVM,GAB2,50,0.009318377440487384,0.008652833617915176,0.010096409526773332,0.003500740156073093,False
SVM,GABBR1,49,0.011165188282953178,0.010410819753189497,0.012023306819117053,0.005260846826982513,False
SVM,GABPB1-AS1,1,0.013471117167525427,0.013471117167525427,0.013471117167525427,0.003881154432897517,False
SVM,GABRE,25,0.010819234725427486,0.009915299551260278,0.01175056889890898,-0.0026837223645806273,False
SVM,GABRP,50,0.014367793619383831,0.013529246114151091,0.015217365268781513,-0.006294415752083952,False
SVM,GADD45A,50,0.008554700112150055,0.00778384725454112,0.00939267838042469,0.0031012816070329764,False
SVM,GADD45B,19,0.011444193638019191,0.010050470362415713,0.013062365017918945,0.0049890565723613115,False
SVM,GADD45G,50,0.011869038050208502,0.011145628954098857,0.012679442301624122,0.0018000056958199745,False
SVM,GAL,50,0.011948954867290782,0.011346643190620868,0.01255368723964935,-0.005151658139248907,False
SVM,GAL3ST4,8,0.012399629785843374,0.010730820171376484,0.014530241369755252,0.007997575415316127,False
SVM,GALE,9,0.007956249428985367,0.00737024659373531,0.008512115986516612,0.002093907776364555,False
SVM,GALM,50,0.007841881174722738,0.0071456942083705215,0.008624427433647561,0.003308439169879335,False
SVM,GALNT10,50,0.014700433487156283,0.013941815525328458,0.015437522330741782,0.012224130245271097,False
SVM,GALNT14,50,0.007696789888403988,0.006969184361736591,0.008523312972794638,-0.0018573513156133837,False
SVM,GALNT15,50,0.01421494692513837,0.013420619650827425,0.015046702061985629,0.008098219034674697,False
SVM,GALNT16,50,0.010942444804006458,0.010286995736668272,0.01165590392432325,0.00520539422695745,False
SVM,GALNT3,50,0.010060351113329433,0.009342286051348568,0.010838687482032306,-0.00033011238994932573,False
SVM,GALNT5,50,0.012682283520383905,0.012033740090279306,0.013365862487449703,0.007512920844231582,False
SVM,GALNT6,50,0.012572489687872102,0.01185569953457399,0.013348754993075225,0.00888034649989045,False
SVM,GALNT7,50,0.013050107898398606,0.012399965193741846,0.013794418054282486,0.008588896088203775,False
